Date (LT),NowCast Conc.,AQI,AQI Category,Raw Conc.,QC Name
2018-01-19 06:00:00,112.8,181,Unhealthy,127.9,Valid
2018-01-19 07:00:00,119.6,184,Unhealthy,126.4,Valid
2018-01-19 08:00:00,115.4,182,Unhealthy,111.1,Valid
2018-01-19 09:00:00,115.9,182,Unhealthy,116.5,Valid
2018-01-19 10:00:00,123.2,186,Unhealthy,131.8,Valid
2018-01-19 11:00:00,123.7,186,Unhealthy,125.1,Valid
2018-01-19 12:00:00,100.4,174,Unhealthy,72.0,Valid
2018-01-19 13:00:00,87.7,168,Unhealthy,72.6,Valid
2018-01-19 14:00:00,73.1,160,Unhealthy,60.8,Valid
2018-01-19 15:00:00,65.0,156,Unhealthy,56.9,Valid
2018-01-19 16:00:00,59.9,153,Unhealthy,54.8,Valid
2018-01-19 17:00:00,55.4,150,Unhealthy for Sensitive Groups,51.0,Valid
2018-01-19 18:00:00,53.1,144,Unhealthy for Sensitive Groups,50.8,Valid
2018-01-19 19:00:00,49.9,136,Unhealthy for Sensitive Groups,46.7,Valid
2018-01-19 20:00:00,59.3,153,Unhealthy,68.7,Valid
2018-01-19 21:00:00,60.5,154,Unhealthy,61.7,Valid
2018-01-19 22:00:00,58.2,152,Unhealthy,55.8,Valid
2018-01-19 23:00:00,55.9,151,Unhealthy,52.3,Valid
2018-01-20 00:00:00,58.4,152,Unhealthy,63.0,Valid
2018-01-20 01:00:00,60.3,153,Unhealthy,64.8,Valid
2018-01-20 02:00:00,60.9,154,Unhealthy,61.9,Valid
2018-01-20 03:00:00,61.0,154,Unhealthy,61.1,Valid
2018-01-20 04:00:00,62.7,155,Unhealthy,66.4,Valid
2018-01-20 05:00:00,68.9,158,Unhealthy,77.4,Valid
2018-01-20 06:00:00,65.9,156,Unhealthy,61.4,Valid
2018-01-20 07:00:00,68.5,158,Unhealthy,74.4,Valid
2018-01-20 08:00:00,78.9,163,Unhealthy,91.4,Valid
2018-01-20 10:00:00,78.9,163,Unhealthy,61.0,Invalid
2018-01-20 11:00:00,78.9,163,Unhealthy,61.0,Invalid
2018-01-20 12:00:00,78.9,163,Unhealthy,61.0,Invalid
2018-01-20 13:00:00,-999.0,-999,,61.0,Invalid
2018-01-20 14:00:00,-999.0,-999,,61.0,Invalid
2018-01-20 15:00:00,-999.0,-999,,61.0,Invalid
2018-01-20 16:00:00,-999.0,-999,,61.0,Invalid
2018-01-20 17:00:00,-999.0,-999,,61.0,Invalid
2018-01-20 18:00:00,-999.0,-999,,61.0,Invalid
2018-01-20 19:00:00,-999.0,-999,,61.0,Invalid
2018-01-20 20:00:00,-999.0,-999,,61.0,Invalid
2018-01-20 21:00:00,-999.0,-999,,61.0,Invalid
2018-01-20 22:00:00,-999.0,-999,,61.0,Invalid
2018-01-20 23:00:00,-999.0,-999,,61.0,Invalid
2018-01-21 00:00:00,-999.0,-999,,61.0,Invalid
2018-01-21 01:00:00,-999.0,-999,,61.0,Invalid
2018-01-21 02:00:00,-999.0,-999,,61.0,Invalid
2018-01-21 03:00:00,-999.0,-999,,61.0,Invalid
2018-01-21 04:00:00,-999.0,-999,,61.0,Invalid
2018-01-21 05:00:00,-999.0,-999,,61.0,Invalid
2018-01-21 06:00:00,-999.0,-999,,61.0,Invalid
2018-01-21 07:00:00,-999.0,-999,,61.0,Invalid
2018-01-21 08:00:00,-999.0,-999,,61.0,Invalid
2018-01-21 09:00:00,-999.0,-999,,61.0,Invalid
2018-01-21 10:00:00,-999.0,-999,,61.0,Invalid
2018-01-21 11:00:00,-999.0,-999,,61.0,Invalid
2018-01-21 12:00:00,-999.0,-999,,61.0,Invalid
2018-01-21 13:00:00,-999.0,-999,,61.0,Invalid
2018-01-21 14:00:00,-999.0,-999,,61.0,Invalid
2018-01-21 15:00:00,-999.0,-999,,61.0,Invalid
2018-01-21 16:00:00,-999.0,-999,,61.0,Invalid
2018-01-21 17:00:00,-999.0,-999,,61.0,Invalid
2018-01-21 18:00:00,-999.0,-999,,61.0,Invalid
2018-01-21 19:00:00,-999.0,-999,,61.0,Invalid
2018-01-21 20:00:00,-999.0,-999,,61.0,Invalid
2018-01-21 21:00:00,-999.0,-999,,61.0,Invalid
2018-01-21 22:00:00,-999.0,-999,,61.0,Invalid
2018-01-21 23:00:00,-999.0,-999,,61.0,Invalid
2018-01-22 00:00:00,-999.0,-999,,61.0,Invalid
2018-01-22 01:00:00,-999.0,-999,,61.0,Invalid
2018-01-22 02:00:00,-999.0,-999,,61.0,Invalid
2018-01-22 03:00:00,-999.0,-999,,61.0,Invalid
2018-01-22 04:00:00,-999.0,-999,,61.0,Invalid
2018-01-22 05:00:00,-999.0,-999,,61.0,Invalid
2018-01-22 06:00:00,-999.0,-999,,61.0,Invalid
2018-01-22 07:00:00,-999.0,-999,,61.0,Invalid
2018-01-22 08:00:00,-999.0,-999,,61.0,Invalid
2018-01-22 09:00:00,-999.0,-999,,61.0,Invalid
2018-01-22 10:00:00,-999.0,-999,,61.0,Invalid
2018-01-22 12:00:00,-999.0,-999,,63.8,Valid
2018-01-22 13:00:00,76.6,162,Unhealthy,86.2,Valid
2018-01-22 14:00:00,71.1,159,Unhealthy,63.9,Valid
2018-01-22 15:00:00,67.3,157,Unhealthy,61.4,Valid
2018-01-22 16:00:00,57.2,152,Unhealthy,47.5,Valid
2018-01-22 17:00:00,59.3,153,Unhealthy,61.8,Valid
2018-01-22 18:00:00,58.2,152,Unhealthy,57.0,Valid
2018-01-22 19:00:00,57.8,152,Unhealthy,57.2,Valid
2018-01-22 20:00:00,60.6,154,Unhealthy,64.0,Valid
2018-01-22 21:00:00,62.8,155,Unhealthy,65.5,Valid
2018-01-22 22:00:00,58.8,153,Unhealthy,54.0,Valid
2018-01-22 23:00:00,57.0,152,Unhealthy,54.7,Valid
2018-01-23 00:00:00,52.8,144,Unhealthy for Sensitive Groups,47.8,Valid
2018-01-23 01:00:00,59.5,153,Unhealthy,70.0,Valid
2018-01-23 02:00:00,53.4,145,Unhealthy for Sensitive Groups,43.0,Valid
2018-01-23 03:00:00,49.9,136,Unhealthy for Sensitive Groups,44.3,Valid
2018-01-23 04:00:00,51.7,141,Unhealthy for Sensitive Groups,54.7,Valid
2018-01-23 05:00:00,50.2,137,Unhealthy for Sensitive Groups,47.8,Valid
2018-01-23 06:00:00,47.8,131,Unhealthy for Sensitive Groups,44.1,Valid
2018-01-23 07:00:00,47.5,131,Unhealthy for Sensitive Groups,47.0,Valid
2018-01-23 09:00:00,51.2,140,Unhealthy for Sensitive Groups,55.0,Valid
2018-01-23 10:00:00,53.2,145,Unhealthy for Sensitive Groups,55.6,Valid
2018-01-23 11:00:00,50.3,137,Unhealthy for Sensitive Groups,46.3,Valid
2018-01-23 12:00:00,52.6,143,Unhealthy for Sensitive Groups,56.0,Valid
2018-01-23 14:00:00,46.1,127,Unhealthy for Sensitive Groups,38.0,Valid
2018-01-23 16:00:00,40.4,113,Unhealthy for Sensitive Groups,36.1,Valid
2018-01-23 17:00:00,40.6,114,Unhealthy for Sensitive Groups,40.7,Valid
2018-01-23 18:00:00,37.6,106,Unhealthy for Sensitive Groups,34.4,Valid
2018-01-23 19:00:00,41.3,115,Unhealthy for Sensitive Groups,46.5,Valid
2018-01-23 20:00:00,51.0,139,Unhealthy for Sensitive Groups,62.1,Valid
2018-01-23 21:00:00,57.9,152,Unhealthy,65.0,Valid
2018-01-23 22:00:00,61.9,154,Unhealthy,66.0,Valid
2018-01-23 23:00:00,65.0,156,Unhealthy,67.8,Valid
2018-01-24 00:00:00,64.9,156,Unhealthy,64.8,Valid
2018-01-24 01:00:00,62.9,155,Unhealthy,60.9,Valid
2018-01-24 02:00:00,61.5,154,Unhealthy,60.0,Valid
2018-01-24 03:00:00,60.7,154,Unhealthy,60.0,Valid
2018-01-24 04:00:00,60.7,154,Unhealthy,60.7,Valid
2018-01-24 05:00:00,57.7,152,Unhealthy,54.6,Valid
2018-01-24 06:00:00,54.3,147,Unhealthy for Sensitive Groups,45.1,Valid
2018-01-24 07:00:00,52.5,143,Unhealthy for Sensitive Groups,49.0,Valid
2018-01-24 08:00:00,51.5,140,Unhealthy for Sensitive Groups,49.5,Valid
2018-01-24 09:00:00,56.0,151,Unhealthy,65.1,Valid
2018-01-24 10:00:00,60.9,154,Unhealthy,69.6,Valid
2018-01-24 16:00:00,-999.0,-999,,27.1,Valid
2018-01-24 17:00:00,30.5,90,Moderate,31.7,Valid
2018-01-24 18:00:00,27.1,83,Moderate,24.5,Valid
2018-01-24 19:00:00,33.8,97,Moderate,39.7,Valid
2018-01-24 20:00:00,33.7,96,Moderate,33.6,Valid
2018-01-24 21:00:00,29.2,87,Moderate,24.9,Valid
2018-01-24 22:00:00,27.4,83,Moderate,24.0,Valid
2018-01-24 23:00:00,26.8,82,Moderate,25.8,Valid
2018-01-25 00:00:00,24.6,77,Moderate,22.2,Valid
2018-01-25 01:00:00,26.1,80,Moderate,27.9,Valid
2018-01-25 02:00:00,26.4,81,Moderate,26.9,Valid
2018-01-25 03:00:00,25.8,80,Moderate,25.0,Valid
2018-01-25 04:00:00,26.3,81,Moderate,27.0,Valid
2018-01-25 05:00:00,26.6,81,Moderate,27.0,Valid
2018-01-25 06:00:00,26.8,82,Moderate,27.1,Valid
2018-01-25 07:00:00,27.8,84,Moderate,29.9,Valid
2018-01-25 08:00:00,27.6,84,Moderate,28.2,Valid
2018-01-25 09:00:00,30.1,89,Moderate,34.2,Valid
2018-01-25 10:00:00,35.5,101,Unhealthy for Sensitive Groups,40.8,Valid
2018-01-25 11:00:00,36.5,103,Unhealthy for Sensitive Groups,37.8,Valid
2018-01-25 12:00:00,34.7,99,Moderate,33.0,Valid
2018-01-25 13:00:00,34.2,97,Moderate,33.4,Valid
2018-01-25 14:00:00,26.7,82,Moderate,19.2,Valid
2018-01-25 15:00:00,26.8,82,Moderate,27.0,Valid
2018-01-26 12:00:00,-999.0,-999,,25.7,Valid
2018-01-26 13:00:00,21.9,72,Moderate,19.1,Valid
2018-01-26 14:00:00,21.9,72,Moderate,22.0,Valid
2018-01-26 15:00:00,22.3,72,Moderate,23.0,Valid
2018-01-26 16:00:00,22.9,74,Moderate,23.9,Valid
2018-01-26 17:00:00,22.9,74,Moderate,23.0,Valid
2018-01-26 18:00:00,23.2,74,Moderate,24.0,Valid
2018-01-26 19:00:00,24.0,76,Moderate,25.9,Valid
2018-01-26 20:00:00,24.3,77,Moderate,25.1,Valid
2018-01-26 21:00:00,25.7,80,Moderate,28.2,Valid
2018-01-26 22:00:00,30.3,89,Moderate,35.0,Valid
2018-01-26 23:00:00,32.3,93,Moderate,34.7,Valid
2018-01-27 00:00:00,30.8,90,Moderate,29.1,Valid
2018-01-27 01:00:00,31.0,91,Moderate,32.0,Valid
2018-01-27 02:00:00,31.4,92,Moderate,32.2,Valid
2018-01-27 03:00:00,34.6,98,Moderate,39.0,Valid
2018-01-27 04:00:00,36.4,103,Unhealthy for Sensitive Groups,38.8,Valid
2018-01-27 05:00:00,35.7,101,Unhealthy for Sensitive Groups,35.0,Valid
2018-01-27 06:00:00,35.4,100,Moderate,35.2,Valid
2018-01-27 07:00:00,38.1,107,Unhealthy for Sensitive Groups,41.9,Valid
2018-01-27 08:00:00,38.5,108,Unhealthy for Sensitive Groups,40.4,Valid
2018-01-27 09:00:00,44.9,124,Unhealthy for Sensitive Groups,52.0,Valid
2018-01-27 11:00:00,44.9,124,Unhealthy for Sensitive Groups,18.0,Invalid
2018-01-27 12:00:00,44.9,124,Unhealthy for Sensitive Groups,18.0,Invalid
2018-01-27 13:00:00,44.9,124,Unhealthy for Sensitive Groups,18.0,Invalid
2018-01-27 14:00:00,-999.0,-999,,18.0,Invalid
2018-01-27 15:00:00,-999.0,-999,,18.0,Invalid
2018-01-27 16:00:00,-999.0,-999,,18.0,Invalid
2018-01-27 17:00:00,-999.0,-999,,18.0,Invalid
2018-01-27 18:00:00,-999.0,-999,,18.0,Invalid
2018-01-27 19:00:00,-999.0,-999,,18.0,Invalid
2018-01-27 20:00:00,-999.0,-999,,18.0,Invalid
2018-01-27 21:00:00,-999.0,-999,,18.0,Invalid
2018-01-27 22:00:00,-999.0,-999,,18.0,Invalid
2018-01-27 23:00:00,-999.0,-999,,18.0,Invalid
2018-01-28 00:00:00,-999.0,-999,,18.0,Invalid
2018-01-28 01:00:00,-999.0,-999,,18.0,Invalid
2018-01-28 02:00:00,-999.0,-999,,18.0,Invalid
2018-01-28 03:00:00,-999.0,-999,,18.0,Invalid
2018-01-28 04:00:00,-999.0,-999,,18.0,Invalid
2018-01-28 05:00:00,-999.0,-999,,18.0,Invalid
2018-01-28 06:00:00,-999.0,-999,,18.0,Invalid
2018-01-28 07:00:00,-999.0,-999,,18.0,Invalid
2018-01-28 08:00:00,-999.0,-999,,18.0,Invalid
2018-01-28 09:00:00,-999.0,-999,,18.0,Invalid
2018-01-28 10:00:00,-999.0,-999,,18.0,Invalid
2018-01-28 11:00:00,-999.0,-999,,18.0,Invalid
2018-01-28 12:00:00,-999.0,-999,,18.0,Invalid
2018-01-28 13:00:00,-999.0,-999,,18.0,Invalid
2018-01-28 14:00:00,-999.0,-999,,18.0,Invalid
2018-01-28 15:00:00,-999.0,-999,,18.0,Invalid
2018-01-28 16:00:00,-999.0,-999,,18.0,Invalid
2018-01-28 17:00:00,-999.0,-999,,18.0,Invalid
2018-01-28 18:00:00,-999.0,-999,,18.0,Invalid
2018-01-28 19:00:00,-999.0,-999,,18.0,Invalid
2018-01-28 20:00:00,-999.0,-999,,18.0,Invalid
2018-01-28 21:00:00,-999.0,-999,,18.0,Invalid
2018-01-28 22:00:00,-999.0,-999,,18.0,Invalid
2018-01-28 23:00:00,-999.0,-999,,18.0,Invalid
2018-01-29 00:00:00,-999.0,-999,,18.0,Invalid
2018-01-29 01:00:00,-999.0,-999,,18.0,Invalid
2018-01-29 02:00:00,-999.0,-999,,18.0,Invalid
2018-01-29 03:00:00,-999.0,-999,,18.0,Invalid
2018-01-29 04:00:00,-999.0,-999,,18.0,Invalid
2018-01-29 05:00:00,-999.0,-999,,18.0,Invalid
2018-01-29 06:00:00,-999.0,-999,,18.0,Invalid
2018-01-29 07:00:00,-999.0,-999,,18.0,Invalid
2018-01-29 08:00:00,-999.0,-999,,18.0,Invalid
2018-01-29 09:00:00,-999.0,-999,,18.0,Invalid
2018-01-29 10:00:00,-999.0,-999,,18.0,Invalid
2018-01-29 11:00:00,-999.0,-999,,18.0,Invalid
2018-01-29 12:00:00,-999.0,-999,,18.0,Invalid
2018-01-29 13:00:00,-999.0,-999,,18.0,Invalid
2018-01-29 14:00:00,-999.0,-999,,18.2,Valid
2018-01-29 15:00:00,19.7,67,Moderate,21.0,Valid
2018-01-29 16:00:00,20.1,68,Moderate,20.8,Valid
2018-01-29 17:00:00,18.8,65,Moderate,16.4,Valid
2018-01-29 18:00:00,22.8,74,Moderate,28.2,Valid
2018-01-29 19:00:00,29.3,87,Moderate,35.0,Valid
2018-01-29 20:00:00,33.2,95,Moderate,37.0,Valid
2018-01-29 21:00:00,35.5,101,Unhealthy for Sensitive Groups,37.7,Valid
2018-01-29 22:00:00,33.3,96,Moderate,31.1,Valid
2018-01-29 23:00:00,34.0,97,Moderate,34.7,Valid
2018-01-30 00:00:00,31.8,92,Moderate,29.6,Valid
2018-01-30 01:00:00,39.9,112,Unhealthy for Sensitive Groups,48.1,Valid
2018-01-30 02:00:00,45.8,126,Unhealthy for Sensitive Groups,51.7,Valid
2018-01-30 03:00:00,59.0,153,Unhealthy,72.1,Valid
2018-01-30 04:00:00,53.7,146,Unhealthy for Sensitive Groups,48.4,Valid
2018-01-30 05:00:00,43.8,121,Unhealthy for Sensitive Groups,33.9,Valid
2018-01-30 06:00:00,38.0,107,Unhealthy for Sensitive Groups,32.3,Valid
2018-01-30 07:00:00,39.6,111,Unhealthy for Sensitive Groups,41.2,Valid
2018-01-30 08:00:00,43.8,121,Unhealthy for Sensitive Groups,48.1,Valid
2018-01-30 11:00:00,-999.0,-999,,47.2,Valid
2018-01-30 12:00:00,51.2,140,Unhealthy for Sensitive Groups,54.1,Valid
2018-01-30 13:00:00,55.5,151,Unhealthy,58.9,Valid
2018-01-30 14:00:00,56.9,152,Unhealthy,58.2,Valid
2018-01-30 15:00:00,61.6,154,Unhealthy,66.1,Valid
2018-01-30 16:00:00,66.0,156,Unhealthy,70.2,Valid
2018-01-30 17:00:00,71.5,159,Unhealthy,76.9,Valid
2018-01-30 18:00:00,73.3,160,Unhealthy,76.1,Valid
2018-01-30 19:00:00,74.9,161,Unhealthy,78.8,Valid
2018-01-30 20:00:00,74.9,161,Unhealthy,74.8,Valid
2018-01-30 21:00:00,73.8,160,Unhealthy,72.2,Valid
2018-01-30 22:00:00,76.4,162,Unhealthy,80.1,Valid
2018-01-30 23:00:00,79.3,163,Unhealthy,84.9,Valid
2018-01-31 00:00:00,80.3,164,Unhealthy,83.6,Valid
2018-01-31 01:00:00,78.7,163,Unhealthy,75.2,Valid
2018-01-31 02:00:00,79.0,163,Unhealthy,80.8,Valid
2018-01-31 03:00:00,78.4,163,Unhealthy,76.5,Valid
2018-01-31 04:00:00,75.3,161,Unhealthy,65.0,Valid
2018-01-31 05:00:00,73.3,160,Unhealthy,67.0,Valid
2018-01-31 06:00:00,71.9,159,Unhealthy,67.6,Valid
2018-01-31 07:00:00,66.4,157,Unhealthy,57.8,Valid
2018-01-31 08:00:00,61.3,154,Unhealthy,54.1,Valid
2018-01-31 09:00:00,59.8,153,Unhealthy,57.2,Valid
2018-01-31 10:00:00,61.3,154,Unhealthy,64.2,Valid
2018-01-31 11:00:00,64.4,156,Unhealthy,70.1,Valid
2018-01-31 12:00:00,67.2,157,Unhealthy,72.9,Valid
2018-01-31 13:00:00,68.3,158,Unhealthy,70.5,Valid
2018-01-31 14:00:00,64.8,156,Unhealthy,57.7,Valid
2018-01-31 15:00:00,60.5,154,Unhealthy,51.0,Valid
2018-01-31 16:00:00,57.5,152,Unhealthy,50.8,Valid
2018-01-31 17:00:00,53.7,146,Unhealthy for Sensitive Groups,47.9,Valid
2018-01-31 18:00:00,51.1,139,Unhealthy for Sensitive Groups,46.9,Valid
2018-01-31 19:00:00,48.4,133,Unhealthy for Sensitive Groups,45.0,Valid
2018-01-31 20:00:00,47.9,132,Unhealthy for Sensitive Groups,46.9,Valid
2018-01-31 21:00:00,47.1,130,Unhealthy for Sensitive Groups,46.0,Valid
2018-01-31 22:00:00,47.2,130,Unhealthy for Sensitive Groups,47.4,Valid
2018-01-31 23:00:00,52.2,142,Unhealthy for Sensitive Groups,60.3,Valid
2018-02-01 00:00:00,58.1,152,Unhealthy,69.1,Valid
2018-02-01 01:00:00,63.3,155,Unhealthy,71.6,Valid
2018-02-01 02:00:00,63.0,155,Unhealthy,62.4,Valid
2018-02-01 03:00:00,68.8,158,Unhealthy,76.4,Valid
2018-02-01 04:00:00,79.3,163,Unhealthy,88.6,Valid
2018-02-01 05:00:00,78.9,163,Unhealthy,78.5,Valid
2018-02-01 06:00:00,72.8,160,Unhealthy,66.4,Valid
2018-02-01 07:00:00,75.8,161,Unhealthy,79.0,Valid
2018-02-01 08:00:00,77.5,162,Unhealthy,79.4,Valid
2018-02-01 09:00:00,83.8,166,Unhealthy,90.7,Valid
2018-02-01 10:00:00,81.7,165,Unhealthy,82.1,Valid
2018-02-01 11:00:00,73.3,160,Unhealthy,57.8,Valid
2018-02-01 12:00:00,63.4,155,Unhealthy,51.9,Valid
2018-02-01 13:00:00,56.2,151,Unhealthy,49.0,Valid
2018-02-01 14:00:00,53.8,146,Unhealthy for Sensitive Groups,50.9,Valid
2018-02-01 15:00:00,52.1,142,Unhealthy for Sensitive Groups,50.0,Valid
2018-02-01 16:00:00,53.4,145,Unhealthy for Sensitive Groups,55.0,Valid
2018-02-01 17:00:00,56.4,151,Unhealthy,60.0,Valid
2018-02-01 18:00:00,58.6,153,Unhealthy,61.2,Valid
2018-02-01 19:00:00,65.2,156,Unhealthy,73.0,Valid
2018-02-01 20:00:00,68.8,158,Unhealthy,73.1,Valid
2018-02-01 21:00:00,72.6,160,Unhealthy,79.8,Valid
2018-02-01 22:00:00,70.8,159,Unhealthy,68.6,Valid
2018-02-01 23:00:00,61.8,154,Unhealthy,48.1,Valid
2018-02-02 00:00:00,58.7,153,Unhealthy,53.9,Valid
2018-02-02 01:00:00,56.0,151,Unhealthy,51.9,Valid
2018-02-02 02:00:00,52.9,144,Unhealthy for Sensitive Groups,48.2,Valid
2018-02-02 03:00:00,56.5,152,Unhealthy,62.0,Valid
2018-02-02 04:00:00,60.3,153,Unhealthy,66.0,Valid
2018-02-02 05:00:00,63.7,155,Unhealthy,68.8,Valid
2018-02-02 06:00:00,63.7,155,Unhealthy,63.7,Valid
2018-02-02 07:00:00,85.1,166,Unhealthy,105.7,Valid
2018-02-02 08:00:00,88.5,168,Unhealthy,91.8,Valid
2018-02-02 09:00:00,87.1,167,Unhealthy,85.7,Valid
2018-02-02 10:00:00,79.6,163,Unhealthy,72.0,Valid
2018-02-02 11:00:00,78.1,163,Unhealthy,76.7,Valid
2018-02-02 12:00:00,71.0,159,Unhealthy,63.9,Valid
2018-02-02 13:00:00,66.0,156,Unhealthy,61.0,Valid
2018-02-02 14:00:00,64.7,156,Unhealthy,60.8,Valid
2018-02-02 15:00:00,58.1,152,Unhealthy,52.9,Valid
2018-02-02 16:00:00,53.0,144,Unhealthy for Sensitive Groups,48.0,Valid
2018-02-02 18:00:00,49.8,136,Unhealthy for Sensitive Groups,48.1,Valid
2018-02-02 19:00:00,54.4,148,Unhealthy for Sensitive Groups,58.0,Valid
2018-02-02 20:00:00,58.5,153,Unhealthy,62.9,Valid
2018-02-02 21:00:00,59.1,153,Unhealthy,60.8,Valid
2018-02-02 22:00:00,56.3,151,Unhealthy,52.0,Valid
2018-02-02 23:00:00,56.5,152,Unhealthy,56.8,Valid
2018-02-03 00:00:00,54.5,148,Unhealthy for Sensitive Groups,49.0,Valid
2018-02-03 01:00:00,53.4,145,Unhealthy for Sensitive Groups,50.6,Valid
2018-02-03 02:00:00,42.9,119,Unhealthy for Sensitive Groups,33.0,Valid
2018-02-03 03:00:00,40.1,112,Unhealthy for Sensitive Groups,37.0,Valid
2018-02-03 04:00:00,40.1,112,Unhealthy for Sensitive Groups,40.1,Valid
2018-02-03 05:00:00,44.3,123,Unhealthy for Sensitive Groups,49.0,Valid
2018-02-03 06:00:00,47.8,131,Unhealthy for Sensitive Groups,51.7,Valid
2018-02-03 07:00:00,44.2,122,Unhealthy for Sensitive Groups,40.1,Valid
2018-02-03 08:00:00,45.5,126,Unhealthy for Sensitive Groups,47.0,Valid
2018-02-03 09:00:00,46.5,128,Unhealthy for Sensitive Groups,48.0,Valid
2018-02-03 10:00:00,48.7,134,Unhealthy for Sensitive Groups,51.8,Valid
2018-02-03 11:00:00,46.3,128,Unhealthy for Sensitive Groups,43.0,Valid
2018-02-03 12:00:00,45.8,126,Unhealthy for Sensitive Groups,44.9,Valid
2018-02-03 13:00:00,44.0,122,Unhealthy for Sensitive Groups,40.9,Valid
2018-02-03 14:00:00,41.8,117,Unhealthy for Sensitive Groups,36.1,Valid
2018-02-03 15:00:00,42.2,117,Unhealthy for Sensitive Groups,42.9,Valid
2018-02-03 16:00:00,42.1,117,Unhealthy for Sensitive Groups,42.1,Valid
2018-02-03 17:00:00,44.0,122,Unhealthy for Sensitive Groups,48.2,Valid
2018-02-03 18:00:00,50.6,138,Unhealthy for Sensitive Groups,60.1,Valid
2018-02-03 19:00:00,60.8,154,Unhealthy,70.0,Valid
2018-02-03 20:00:00,67.2,157,Unhealthy,73.1,Valid
2018-02-03 21:00:00,74.6,161,Unhealthy,82.0,Valid
2018-02-03 22:00:00,80.8,164,Unhealthy,86.9,Valid
2018-02-03 23:00:00,81.6,164,Unhealthy,82.5,Valid
2018-02-04 00:00:00,69.2,158,Unhealthy,56.7,Valid
2018-02-04 01:00:00,56.6,152,Unhealthy,44.0,Valid
2018-02-04 02:00:00,51.8,141,Unhealthy for Sensitive Groups,47.0,Valid
2018-02-04 03:00:00,51.0,139,Unhealthy for Sensitive Groups,50.1,Valid
2018-02-04 04:00:00,55.0,149,Unhealthy for Sensitive Groups,59.1,Valid
2018-02-04 05:00:00,60.3,153,Unhealthy,65.8,Valid
2018-02-04 06:00:00,59.9,153,Unhealthy,59.4,Valid
2018-02-04 07:00:00,71.6,159,Unhealthy,83.7,Valid
2018-02-04 08:00:00,70.3,159,Unhealthy,69.0,Valid
2018-02-04 09:00:00,71.6,159,Unhealthy,72.8,Valid
2018-02-04 10:00:00,69.3,158,Unhealthy,66.9,Valid
2018-02-04 11:00:00,66.2,157,Unhealthy,62.9,Valid
2018-02-04 12:00:00,62.8,155,Unhealthy,59.1,Valid
2018-02-04 13:00:00,63.1,155,Unhealthy,63.0,Valid
2018-02-04 14:00:00,64.0,155,Unhealthy,64.8,Valid
2018-02-04 15:00:00,62.8,155,Unhealthy,59.0,Valid
2018-02-04 16:00:00,61.6,154,Unhealthy,58.8,Valid
2018-02-04 17:00:00,58.1,152,Unhealthy,53.0,Valid
2018-02-04 18:00:00,58.0,152,Unhealthy,58.0,Valid
2018-02-04 19:00:00,59.0,153,Unhealthy,59.4,Valid
2018-02-04 20:00:00,68.5,158,Unhealthy,85.1,Valid
2018-02-04 21:00:00,79.8,164,Unhealthy,93.0,Valid
2018-02-04 22:00:00,86.0,167,Unhealthy,93.8,Valid
2018-02-04 23:00:00,85.5,166,Unhealthy,84.9,Valid
2018-02-05 00:00:00,83.2,165,Unhealthy,80.2,Valid
2018-02-05 01:00:00,87.9,168,Unhealthy,94.0,Valid
2018-02-05 02:00:00,78.8,163,Unhealthy,67.0,Valid
2018-02-05 03:00:00,74.6,161,Unhealthy,69.1,Valid
2018-02-05 04:00:00,74.5,161,Unhealthy,74.4,Valid
2018-02-05 05:00:00,79.5,163,Unhealthy,86.4,Valid
2018-02-05 06:00:00,75.8,161,Unhealthy,69.6,Valid
2018-02-05 07:00:00,69.4,158,Unhealthy,58.7,Valid
2018-02-05 08:00:00,60.7,154,Unhealthy,51.9,Valid
2018-02-05 09:00:00,55.4,150,Unhealthy for Sensitive Groups,50.1,Valid
2018-02-05 10:00:00,54.1,147,Unhealthy for Sensitive Groups,52.7,Valid
2018-02-05 11:00:00,49.0,134,Unhealthy for Sensitive Groups,44.3,Valid
2018-02-05 12:00:00,50.7,138,Unhealthy for Sensitive Groups,52.5,Valid
2018-02-05 13:00:00,44.9,124,Unhealthy for Sensitive Groups,39.1,Valid
2018-02-05 14:00:00,44.1,122,Unhealthy for Sensitive Groups,43.4,Valid
2018-02-05 15:00:00,50.2,137,Unhealthy for Sensitive Groups,56.4,Valid
2018-02-05 16:00:00,59.1,153,Unhealthy,68.0,Valid
2018-02-05 17:00:00,63.1,155,Unhealthy,69.8,Valid
2018-02-05 18:00:00,64.4,156,Unhealthy,66.1,Valid
2018-02-05 19:00:00,67.8,157,Unhealthy,71.6,Valid
2018-02-05 20:00:00,79.2,163,Unhealthy,89.9,Valid
2018-02-05 21:00:00,83.5,165,Unhealthy,87.8,Valid
2018-02-05 22:00:00,83.2,165,Unhealthy,82.9,Valid
2018-02-05 23:00:00,82.0,165,Unhealthy,80.9,Valid
2018-02-06 00:00:00,94.9,171,Unhealthy,107.7,Valid
2018-02-06 01:00:00,93.2,170,Unhealthy,91.6,Valid
2018-02-06 02:00:00,87.9,168,Unhealthy,82.3,Valid
2018-02-06 03:00:00,88.8,168,Unhealthy,89.9,Valid
2018-02-06 04:00:00,76.3,162,Unhealthy,60.3,Valid
2018-02-06 05:00:00,72.7,160,Unhealthy,68.3,Valid
2018-02-06 06:00:00,60.0,153,Unhealthy,48.7,Valid
