DATE,WND,CIG,VIS,TMP,DEW,SLP,GA1,GF1
2018-01-18T00:00:00,"140,1,N,0020,1","01250,1,C,9","004000,1,9,9","+0185,1","+0170,1","10150,1","05,1,+00450,1,08,1","08,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-01-18T03:00:00,"090,1,N,0020,1","01250,1,C,9","004000,1,9,9","+0192,1","+0163,1","10169,1","05,1,+00450,1,08,1","08,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-01-18T06:00:00,"090,1,N,0020,1","01250,1,9,9","010000,1,9,9","+0210,1","+0169,1","10146,1","02,1,+00450,1,08,1","07,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-01-18T09:00:00,"110,1,N,0020,1","01250,1,C,9","010000,1,9,9","+0217,1","+0172,1","10132,1","05,1,+00450,1,08,1","07,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-01-18T12:00:00,"090,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0206,1","+0163,1","10139,1","03,1,+00450,1,08,1","08,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-01-18T15:00:00,"140,1,N,0010,1","01250,1,C,9","010000,1,9,9","+0196,1","+0166,1","10161,1","05,1,+00450,1,08,1","07,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-01-18T18:00:00,"090,1,N,0020,1","01250,1,9,9","010000,1,9,9","+0192,1","+0163,1","10168,1","03,1,+00450,1,08,1","08,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-01-18T21:00:00,"110,1,N,0010,1","01250,1,C,9","010000,1,9,9","+0190,1","+0164,1","10167,1","06,1,+00450,1,08,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-01-19T00:00:00,"360,1,N,0000,1","01250,1,C,9","010000,1,9,9","+0190,1","+0157,1","10178,1","07,1,+01250,1,06,1","07,99,1,07,1,99,9,01250,1,99,9,99,9"
2018-01-19T03:00:00,"999,9,C,9999,9","99999,9,9,N","010000,1,9,9","+0232,1","+0159,1","10195,1",,
2018-01-19T06:00:00,"110,1,N,0020,1","02750,1,9,9","010000,1,9,9","+0257,1","+0152,1","10162,1","07,1,+02750,1,02,1","07,99,1,07,1,99,9,02750,1,99,9,99,9"
2018-01-19T09:00:00,"090,1,N,0010,1","02750,1,9,9","010000,1,9,9","+0260,1","+0149,1","10143,1","06,1,+02750,1,02,1","06,99,1,06,1,99,9,02750,1,99,9,99,9"
2018-01-19T12:00:00,"090,1,N,0020,1","22000,1,9,9","010000,1,9,9","+0225,1","+0179,1","10153,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9"
2018-01-19T15:00:00,"360,1,N,0000,1","22000,1,9,9","010000,1,9,9","+0205,1","+0178,1","10162,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9"
2018-01-19T18:00:00,"999,9,C,9999,9","99999,9,9,N","010000,1,9,9","+0192,1","+0177,1","10154,1",,
2018-01-19T21:00:00,"070,1,N,0010,1","01250,1,C,9","010000,1,9,9","+0192,1","+0179,1","10144,1","02,1,+00450,1,08,1","07,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-01-20T00:00:00,"360,1,N,0000,1","01250,1,9,9","004000,1,9,9","+0192,1","+0179,1","10158,1","02,1,+00450,1,08,1","08,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-01-20T03:00:00,"360,1,N,0000,1","01250,1,9,9","004000,1,9,9","+0207,1","+0176,1","10174,1","03,1,+00450,1,08,1","08,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-01-20T06:00:00,"140,1,N,0020,1","01250,1,C,9","004000,1,9,9","+0205,1","+0186,1","10146,1","05,1,+00450,1,08,1","08,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-01-20T09:00:00,"140,1,N,0020,1","01250,1,9,9","010000,1,9,9","+0217,1","+0189,1","10127,1","03,1,+00450,1,08,1","08,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-01-20T12:00:00,"140,1,N,0020,1","01250,1,C,9","010000,1,9,9","+0206,1","+0190,1","10133,1","01,1,+00450,1,08,1","07,99,1,01,1,99,9,00450,1,99,9,99,9"
2018-01-20T15:00:00,"140,1,N,0010,1","01250,1,9,9","010000,1,9,9","+0200,1","+0184,1","10142,1","02,1,+00450,1,08,1","08,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-01-20T18:00:00,"050,1,N,0010,1","01250,1,9,9","004000,1,9,9","+0195,1","+0185,1","10139,1","02,1,+00450,1,08,1","08,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-01-20T21:00:00,"360,1,N,0000,1","01250,1,9,9","004000,1,9,9","+0195,1","+0185,1","10129,1","03,1,+00450,1,08,1","08,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-01-21T00:00:00,"140,1,N,0020,1","01250,1,C,9","004000,1,9,9","+0195,1","+0185,1","10145,1","05,1,+00450,1,08,1","08,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-01-21T03:00:00,"090,1,N,0020,1","01250,1,C,9","004000,1,9,9","+0205,1","+0189,1","10156,1","05,1,+00450,1,08,1","08,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-01-21T06:00:00,"360,1,N,0000,1","01250,1,9,9","004000,1,9,9","+0220,1","+0188,1","10124,1","03,1,+00450,1,08,1","08,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-01-21T09:00:00,"090,1,N,0010,1","01250,1,9,9","010000,1,9,9","+0227,1","+0180,1","10110,1","02,1,+00450,1,08,1","08,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-01-21T12:00:00,"090,1,N,0010,1","01250,1,9,9","010000,1,9,9","+0225,1","+0196,1","10128,1","02,1,+00450,1,08,1","08,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-01-21T15:00:00,"140,1,N,0020,1","01250,1,C,9","010000,1,9,9","+0210,1","+0194,1","10143,1","08,1,+01250,1,06,1","08,99,1,08,1,99,9,01250,1,99,9,99,9"
2018-01-21T18:00:00,"090,1,N,0020,1","01250,1,9,9","010000,1,9,9","+0205,1","+0192,1","10138,1","02,1,+00450,1,08,1","08,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-01-21T21:00:00,"110,1,N,0020,1","01250,1,C,9","004000,1,9,9","+0200,1","+0192,1","10133,1","06,1,+00450,1,07,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-01-22T00:00:00,"090,1,N,0020,1","01250,1,C,9","004000,1,9,9","+0200,1","+0190,1","10143,1","06,1,+00450,1,07,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-01-22T03:00:00,"180,1,N,0020,1","02750,1,C,9","004000,1,9,9","+0206,1","+0196,1","10158,1","06,1,+00450,1,07,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-01-22T06:00:00,"140,1,N,0030,1","01250,1,C,9","010000,1,9,9","+0232,1","+0196,1","10125,1","02,1,+00800,1,08,1","06,99,1,02,1,99,9,00800,1,99,9,99,9"
2018-01-22T09:00:00,"110,1,N,0030,1","01250,1,C,9","010000,1,9,9","+0232,1","+0193,1","10105,1","03,1,+00450,1,08,1","07,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-01-22T12:00:00,"110,1,N,0030,1","00450,1,C,9","010000,1,9,9","+0212,1","+0174,1","10110,1","05,1,+00450,1,08,1","06,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-01-22T15:00:00,"110,1,N,0030,1","01250,1,C,9","010000,1,9,9","+0205,1","+0184,1","10125,1","05,1,+00450,1,08,1","08,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-01-22T18:00:00,"050,1,N,0020,1","02750,1,C,9","004000,1,9,9","+0195,1","+0184,1","10124,1","06,1,+00450,1,07,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-01-22T21:00:00,"050,1,N,0020,1","02750,1,C,9","010000,1,9,9","+0195,1","+0177,1","10121,1","06,1,+00450,1,08,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-01-23T00:00:00,"050,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0192,1","+0182,1","10136,1","04,1,+00450,1,08,1","08,99,1,04,1,99,9,00450,1,99,9,99,9"
2018-01-23T03:00:00,"140,1,N,0020,1","01250,1,C,9","010000,1,9,9","+0215,1","+0190,1","10151,1","02,1,+00800,1,08,1","06,99,1,02,1,99,9,00800,1,99,9,99,9"
2018-01-23T06:00:00,"140,1,N,0020,1","00800,1,C,9","010000,1,9,9","+0247,1","+0192,1","10117,1","05,1,+00800,1,08,1","05,99,1,05,1,99,9,00800,1,99,9,99,9"
2018-01-23T09:00:00,"140,1,N,0020,1","22000,1,9,9","010000,1,9,9","+0260,1","+0184,1","10097,1","01,1,+00800,1,08,1","01,99,1,01,1,99,9,00800,1,99,9,99,9"
2018-01-23T12:00:00,"140,1,N,0030,1","22000,1,9,9","010000,1,9,9","+0227,1","+0196,1","10105,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9"
2018-01-23T15:00:00,"090,1,N,0030,1","01250,1,9,9","010000,1,9,9","+0207,1","+0185,1","10115,1","03,1,+00800,1,08,1","07,99,1,03,1,99,9,00800,1,99,9,99,9"
2018-01-23T18:00:00,"140,1,N,0020,1","01250,1,C,9","010000,1,9,9","+0202,1","+0188,1","10111,1","04,1,+00450,1,08,1","06,99,1,04,1,99,9,00450,1,99,9,99,9"
2018-01-23T21:00:00,"110,1,N,0020,1","01250,1,9,9","010000,1,9,9","+0200,1","+0188,1","10103,1","03,1,+00450,1,08,1","08,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-01-24T00:00:00,"090,1,N,0020,1","01250,1,9,9","010000,1,9,9","+0195,1","+0187,1","10118,1","04,1,+00450,1,08,1","08,99,1,04,1,99,9,00450,1,99,9,99,9"
2018-01-24T03:00:00,"110,1,N,0030,1","01250,1,C,9","010000,1,9,9","+0212,1","+0186,1","10128,1","05,1,+00450,1,08,1","08,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-01-24T06:00:00,"140,1,N,0030,1","00800,1,C,9","010000,1,9,9","+0247,1","+0193,1","10094,1","05,1,+00800,1,08,1","05,99,1,05,1,99,9,00800,1,99,9,99,9"
2018-01-24T09:00:00,"110,1,N,0030,1","01250,1,C,9","010000,1,9,9","+0252,1","+0195,1","10075,1","02,1,+00450,1,08,1","06,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-01-24T12:00:00,"140,1,N,0020,1","22000,1,9,9","010000,1,9,9","+0232,1","+0196,1","10087,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9"
2018-01-24T15:00:00,"140,1,N,0020,1","22000,1,9,9","010000,1,9,9","+0222,1","+0195,1","10101,1","03,1,+01250,1,06,1","03,99,1,03,1,99,9,01250,1,99,9,99,9"
2018-01-24T18:00:00,"090,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0216,1","+0194,1","10095,1","05,1,+00450,1,08,1","07,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-01-24T21:00:00,"140,1,N,0030,1","01250,1,C,9","010000,1,9,9","+0212,1","+0192,1","10087,1","05,1,+00450,1,08,1","07,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-01-25T00:00:00,"090,1,N,0010,1","01250,1,C,9","010000,1,9,9","+0215,1","+0192,1","10106,1","05,1,+00450,1,08,1","08,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-01-25T03:00:00,"110,1,N,0030,1","01250,1,C,9","010000,1,9,9","+0240,1","+0186,1","10123,1","06,1,+00450,1,08,1","07,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-01-25T06:00:00,"160,1,N,0030,1","00800,1,C,9","010000,1,9,9","+0270,1","+0205,1","10097,1","07,1,+00800,1,08,1","07,99,1,07,1,99,9,00800,1,99,9,99,9"
2018-01-25T09:00:00,"140,1,N,0030,1","22000,1,9,9","020000,1,9,9","+0270,1","+0196,1","10084,1","02,1,+00800,1,08,1","02,99,1,02,1,99,9,00800,1,99,9,99,9"
2018-01-25T12:00:00,"110,1,N,0040,1","22000,1,9,9","010000,1,9,9","+0235,1","+0201,1","10102,1","04,1,+00800,1,08,1","04,99,1,04,1,99,9,00800,1,99,9,99,9"
2018-01-25T15:00:00,"110,1,N,0030,1","01250,1,C,9","010000,1,9,9","+0222,1","+0198,1","10121,1","08,1,+01250,1,06,1","08,99,1,08,1,99,9,01250,1,99,9,99,9"
2018-01-25T18:00:00,"090,1,N,0030,1","01250,1,9,9","010000,1,9,9","+0212,1","+0188,1","10123,1","03,1,+00450,1,08,1","08,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-01-25T21:00:00,"110,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0208,1","+0184,1","10115,1","06,1,+00450,1,08,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-01-26T00:00:00,"090,1,N,0020,1","01250,1,C,9","010000,1,9,9","+0207,1","+0183,1","10134,1","06,1,+00450,1,08,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-01-26T03:00:00,"140,1,N,0020,1","01250,1,C,9","010000,1,9,9","+0215,1","+0195,1","10150,1","05,1,+00450,1,08,1","08,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-01-26T06:00:00,"110,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0220,1","+0191,1","10127,1","05,1,+00450,1,08,1","08,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-01-26T09:00:00,"110,1,N,0030,1","01250,1,C,9","010000,1,9,9","+0217,1","+0189,1","10111,1","06,1,+00450,1,08,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-01-26T12:00:00,"140,1,N,0030,1","01250,1,C,9","010000,1,9,9","+0207,1","+0182,1","10125,1","06,1,+00450,1,08,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-01-26T15:00:00,"090,1,N,0030,1","02750,1,C,9","004000,1,9,9","+0192,1","+0175,1","10131,1","06,1,+00450,1,07,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-01-26T18:00:00,"090,1,N,0020,1","01250,1,9,9","010000,1,9,9","+0185,1","+0168,1","10130,1","04,1,+00450,1,08,1","08,99,1,04,1,99,9,00450,1,99,9,99,9"
2018-01-26T21:00:00,"160,1,N,0020,1","01250,1,C,9","010000,1,9,9","+0187,1","+0170,1","10122,1","05,1,+00450,1,08,1","08,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-01-27T00:00:00,"140,1,N,0010,1","02750,1,C,9","004000,1,9,9","+0180,1","+0168,1","10120,1","06,1,+00450,1,07,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-01-27T03:00:00,"140,1,N,0020,1","02750,1,C,9","004000,1,9,9","+0182,1","+0170,1","10142,1","06,1,+00450,1,07,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-01-27T06:00:00,"140,1,N,0020,1","02750,1,C,9","004000,1,9,9","+0185,1","+0170,1","10126,1","06,1,+00450,1,07,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-01-27T09:00:00,"090,1,N,0030,1","02750,1,C,9","004000,1,9,9","+0190,1","+0170,1","10104,1","06,1,+00450,1,07,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-01-27T12:00:00,"090,1,N,0020,1","02750,1,C,9","004000,1,9,9","+0185,1","+0170,1","10108,1","06,1,+00450,1,07,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-01-27T15:00:00,"090,1,N,0030,1","02750,1,C,9","004000,1,9,9","+0185,1","+0171,1","10121,1","06,1,+00450,1,07,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-01-27T18:00:00,"050,1,N,0020,1","02750,1,C,9","004000,1,9,9","+0185,1","+0177,1","10118,1","06,1,+00450,1,07,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-01-27T21:00:00,"020,1,N,0020,1","02750,1,C,9","004000,1,9,9","+0176,1","+0162,1","10106,1","06,1,+00450,1,07,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-01-28T00:00:00,"050,1,N,0020,1","02750,1,C,9","010000,1,9,9","+0165,1","+0155,1","10123,1","06,1,+00450,1,08,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-01-28T03:00:00,"360,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0162,1","+0135,1","10147,1","03,1,+00450,1,08,1","08,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-01-28T06:00:00,"360,1,N,0020,1","02750,1,C,9","004000,1,9,9","+0145,1","+0125,1","10133,1","06,1,+00450,1,07,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-01-28T09:00:00,"360,1,N,0010,1","02750,1,C,9","004000,1,9,9","+0141,1","+0118,1","10119,1","06,1,+00450,1,07,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-01-28T12:00:00,"360,1,N,0020,1","02750,1,C,9","004000,1,9,9","+0127,1","+0110,1","10151,1","06,1,+00450,1,07,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-01-28T15:00:00,"360,1,N,0020,1","02750,1,C,9","004000,1,9,9","+0120,1","+0100,1","10182,1","06,1,+00450,1,07,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-01-28T18:00:00,"050,1,N,0040,1","01250,1,C,9","010000,1,9,9","+0116,1","+0079,1","10195,1","05,1,+00450,1,08,1","08,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-01-28T21:00:00,"020,1,N,0040,1","01250,1,C,9","010000,1,9,9","+0112,1","+0055,1","10197,1","05,1,+00450,1,08,1","08,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-01-29T00:00:00,"020,1,N,0020,1","01250,1,9,9","010000,1,9,9","+0112,1","+0045,1","10221,1","03,1,+00450,1,08,1","08,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-01-29T03:00:00,"020,1,N,0030,1","01250,1,C,9","010000,1,9,9","+0125,1","+0043,1","10242,1","05,1,+00450,1,08,1","08,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-01-29T06:00:00,"360,1,N,0030,1","99999,9,9,N","010000,1,9,9","+0140,1","+0033,1","10211,1","06,1,+00450,1,08,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-01-29T09:00:00,"360,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0139,1","+0034,1","10185,1","06,1,+00450,1,08,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-01-29T12:00:00,"090,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0128,1","+0036,1","10198,1","03,1,+00450,1,08,1","08,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-01-29T15:00:00,"020,1,N,0030,1","99999,9,9,N","010000,1,9,9","+0118,1","+0060,1","10221,1","05,1,+00450,1,08,1","08,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-01-29T18:00:00,"020,1,N,0030,1","99999,9,9,N","010000,1,9,9","+0104,1","+0048,1","10227,1","06,1,+00450,1,08,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-01-29T21:00:00,"020,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0098,1","+0046,1","10222,1","06,1,+00450,1,08,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-01-30T00:00:00,"360,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0100,1","+0046,1","10223,1","04,1,+00450,1,08,1","08,99,1,04,1,99,9,00450,1,99,9,99,9"
2018-01-30T03:00:00,"050,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0117,1","+0044,1","10231,1","03,1,+00450,1,08,1","08,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-01-30T06:00:00,"020,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0128,1","+0044,1","10187,1","02,1,+00450,1,08,1","08,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-01-30T09:00:00,"050,1,N,0020,1","01250,1,9,9","010000,1,9,9","+0126,1","+0044,1","10162,1","02,1,+00450,1,08,1","08,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-01-30T12:00:00,"050,1,N,0020,1","01250,1,9,9","010000,1,9,9","+0120,1","+0052,1","10176,1","02,1,+00450,1,08,1","08,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-01-30T15:00:00,"050,1,N,0020,1","01250,1,9,9","010000,1,9,9","+0112,1","+0066,1","10205,1","03,1,+00450,1,08,1","08,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-01-30T18:00:00,"360,1,N,0030,1","01250,1,C,9","010000,1,9,9","+0097,1","+0068,1","10217,1","05,1,+00450,1,08,1","08,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-01-30T21:00:00,"360,1,N,0030,1","01250,1,C,9","010000,1,9,9","+0096,1","+0061,1","10224,1","06,1,+00450,1,08,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-01-31T00:00:00,"050,1,N,0030,1","01250,1,C,9","010000,1,9,9","+0101,1","+0055,1","10251,1","06,1,+00450,1,08,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-01-31T03:00:00,"360,1,N,0040,1","01250,1,9,9","010000,1,9,9","+0120,1","+0055,1","10276,1","03,1,+00450,1,08,1","08,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-01-31T06:00:00,"320,1,N,0030,1","01250,1,C,9","010000,1,9,9","+0136,1","+0067,1","10247,1","05,1,+00450,1,08,1","08,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-01-31T09:00:00,"360,1,N,0040,1","01250,1,C,9","010000,1,9,9","+0145,1","+0033,1","10228,1","05,1,+00450,1,08,1","08,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-01-31T12:00:00,"360,1,N,0020,1","01250,1,9,9","010000,1,9,9","+0132,1","+0061,1","10243,1","03,1,+00450,1,08,1","08,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-01-31T15:00:00,"340,1,N,0010,1","01250,1,9,9","010000,1,9,9","+0127,1","+0065,1","10266,1","02,1,+00450,1,08,1","08,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-01-31T18:00:00,"360,1,N,0000,1","01250,1,9,9","010000,1,9,9","+0125,1","+0076,1","10259,1","02,1,+00450,1,08,1","08,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-01-31T21:00:00,"360,1,N,0020,1","01250,1,9,9","010000,1,9,9","+0120,1","+0067,1","10248,1","02,1,+00450,1,08,1","08,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-02-01T00:00:00,"050,1,N,0020,1","01250,1,C,9","010000,1,9,9","+0121,1","+0024,1","10251,1","01,1,+00450,1,08,1","07,99,1,01,1,99,9,00450,1,99,9,99,9"
2018-02-01T03:00:00,"320,1,N,0030,1","01250,1,C,9","010000,1,9,9","+0145,1","+0041,1","10251,1","07,1,+01250,1,06,1","07,99,1,07,1,99,9,01250,1,99,9,99,9"
2018-02-01T06:00:00,"270,1,N,0020,1","01250,1,C,9","010000,1,9,9","+0157,1","+0008,1","10215,1","08,1,+01250,1,06,1","08,99,1,08,1,99,9,01250,1,99,9,99,9"
2018-02-01T09:00:00,"050,1,N,0030,1","01250,1,C,9","010000,1,9,9","+0162,1","+0016,1","10175,1","07,1,+01250,1,06,1","07,99,1,07,1,99,9,01250,1,99,9,99,9"
2018-02-01T12:00:00,"090,1,N,0020,1","01250,1,C,9","010000,1,9,9","+0150,1","+0039,1","10182,1","06,1,+01250,1,06,1","06,99,1,06,1,99,9,01250,1,99,9,99,9"
2018-02-01T15:00:00,"090,1,N,0020,1","01250,1,C,9","010000,1,9,9","+0132,1","+0078,1","10206,1","05,1,+00450,1,08,1","07,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-02-01T18:00:00,"090,1,N,0020,1","01250,1,C,9","010000,1,9,9","+0132,1","+0071,1","10220,1","05,1,+00450,1,08,1","08,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-02-01T21:00:00,"050,1,N,0020,1","01250,1,9,9","010000,1,9,9","+0132,1","+0082,1","10229,1","03,1,+00450,1,08,1","08,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-02-02T00:00:00,"360,1,N,0020,1","01250,1,C,9","004000,1,9,9","+0132,1","+0075,1","10261,1","05,1,+00450,1,08,1","08,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-02-02T03:00:00,"360,1,N,0020,1","01250,1,9,9","010000,1,9,9","+0142,1","+0032,1","10289,1","03,1,+00450,1,08,1","08,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-02-02T06:00:00,"340,1,N,0020,1","01250,1,9,9","010000,1,9,9","+0147,1","+0034,1","10265,1","02,1,+00450,1,08,1","08,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-02-02T09:00:00,"320,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0152,1","+0033,1","10247,1","02,1,+00450,1,08,1","08,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-02-02T12:00:00,"340,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0143,1","+0046,1","10257,1","02,1,+00450,1,08,1","08,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-02-02T15:00:00,"340,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0138,1","+0042,1","10280,1","02,1,+00450,1,08,1","08,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-02-02T18:00:00,"320,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0132,1","+0039,1","10278,1","03,1,+00450,1,08,1","08,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-02-02T21:00:00,"360,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0127,1","+0029,1","10276,1","03,1,+00450,1,08,1","08,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-02-03T00:00:00,"360,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0125,1","+0017,1","10286,1","07,1,+01250,1,06,1","07,99,1,07,1,99,9,01250,1,99,9,99,9"
2018-02-03T03:00:00,"340,1,N,0030,1","99999,9,9,N","010000,1,9,9","+0136,1","+0012,1","10296,1","07,1,+01250,1,06,1","07,99,1,07,1,99,9,01250,1,99,9,99,9"
2018-02-03T06:00:00,"360,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0161,1","+0022,1","10254,1","02,1,+01250,1,06,1","07,99,1,02,1,99,9,01250,1,99,9,99,9"
2018-02-03T09:00:00,"050,1,N,0020,1","22000,1,9,N","010000,1,9,9","+0168,1","+0027,1","10221,1","01,1,+00800,1,08,1","01,99,1,01,1,99,9,00800,1,99,9,99,9"
2018-02-03T12:00:00,"270,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0152,1","+0047,1","10232,1","02,1,+00450,1,08,1","07,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-02-03T15:00:00,"999,9,C,9999,9","99999,9,9,N","010000,1,9,9","+0143,1","+0073,1","10245,1","02,1,+00450,1,08,1","08,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-02-03T18:00:00,"090,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0131,1","+0071,1","10252,1","03,1,+00450,1,08,1","08,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-02-03T21:00:00,"090,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0128,1","+0060,1","10247,1","03,1,+00450,1,08,1","08,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-02-04T00:00:00,"020,1,N,0030,1","99999,9,9,N","010000,1,9,9","+0129,1","+0020,1","10262,1","05,1,+00450,1,08,1","08,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-02-04T03:00:00,"340,1,N,0030,1","99999,9,9,N","010000,1,9,9","+0144,1","+0018,1","10280,1","03,1,+00450,1,08,1","08,99,1,03,1,99,9,00450,1,99,9,99,9"
